brand;product_name;format;serving_size_g;serving_count;volume_g;price_usd;discount_pct;key_ingredient;channel;url;date_collected;purchase_type;add_ons;source_file
BodyBrain Coffee;BodyBrain Coffee 2 Pack;packet;;;283.5;297.0;0.0;ashwagandha;own_site;https://bodybraincoffee.com/products/bodybrain-coffee-strength-focus-in-every-sip-copy;21.05.2026;single;;bodybrain_coffee.csv
BodyBrain Coffee;BodyBrain Creamer â Vitality Blend (30 Sachets);packet;;;428.1;186.0;0.0;cordyceps;own_site;https://bodybraincoffee.com/products/bodybrain-creamer-vitality-blend-30-sachets;21.05.2026;single;;bodybrain_coffee.csv
BodyBrain Coffee;BodyBrain Testosterone Boosting Coffee;packet;;;283.5;167.0;0.0;ashwagandha;own_site;https://bodybraincoffee.com/products/bag-of-body-brain-coffee;21.05.2026;single;;bodybrain_coffee.csv
Clevr Blends;$15 Voucher;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/10-voucher;21.05.2026;single;;clevr_blends.csv
Clevr Blends;1 Tbsp Gold Scoop - Kit;instant;;;;99.0;0.0;;own_site;https://clevrblends.com/products/gold-scoop-kit;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Bandana;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/bandana;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Build Your Latte Bundle;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/superlattes-with-benefits-1;21.05.2026;single;;clevr_blends.csv
Clevr Blends;ChaiSuperlatte;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/chai-superlatte;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Chai SuperLatte - Kit;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/osuudn8yj0;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Chai SuperLatte - Kit 3;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/chai-superlatte-kit-3;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Chai Superlatte 2-Pack;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/chai-superlatte-2-pack;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Chai Superlatte 3-Pack;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/3-pack-chai-superlatte;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Chai SuperLatte 8-Serve;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/jz7iis2hwc;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Chai Superlatte 8-Serve;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/chai-8-serv;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Chai SuperLatte;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/chai-superlatte-bundle;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Chill ChaiSuperlatte;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/chill-chai-superlatte;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Chill Chai SuperLatte - Kit;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/jzxhsjy7nt;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Chill Chai Superlatte 2-Pack;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/chill-chai-superlatte-2-pack;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Chill Chai Superlatte 3-Pack;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/3-pack-chill-chai-superlatte;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Clevr x Fellow Latte Thermos - Kit;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/1ovnacap5p;21.05.2026;single;;clevr_blends.csv
Clevr Blends;CoffeeSuperLatte;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/coffee-superlatte;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Coffee SuperLatte - 8 Servings;other;;8.0;;99.0;0.0;;own_site;https://clevrblends.com/products/coffee-superlatte-8-servings;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Coffee Superlatte 2-Pack;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/coffee-superlatte-2-pack;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Coffee Superlatte 3-Pack;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/3-pack-coffee-superlatte;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Coffee SuperLatte 8-Serve;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/wfluvwkok8;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Coffee SuperLatte;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/coffee-superlatte-bundle-1;21.05.2026;single;;clevr_blends.csv
Clevr Blends;CottonHoodie;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/cotton-hoodie;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Deep Calm Magnesium+;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/deep-calm-magnesium;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Deep Calm Magnesium+ Quarterly Subscription;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/deep-calm-magnesium-quarterly-subscription;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Deep Calm Magnesium+ Upgrade To Quarterly;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/deep-calm-magnesium-upgrade-to-quarterly;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Frother for Perfect Prep - Kit;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/anoll1gl7i;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Gift Card;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/clevr-gift-card;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Golden Scoop;instant;;;;99.0;0.0;;own_site;https://clevrblends.com/products/copy-of-latte-measuring-scoop;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Golden Scoop for Perfect Prep - Kit;instant;;;;99.0;0.0;;own_site;https://clevrblends.com/products/golden-scoop-kit;21.05.2026;single;;clevr_blends.csv
Clevr Blends;GoldenSuperLatte;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/golden-superlatte;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Golden SuperLatte - Kit;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/swe5hoagzc;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Golden Superlatte 2-Pack;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/golden-superlatte-3-pack-copy;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Golden Superlatte 3-Pack;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/3-pack-golden-superlatte;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Golden SuperLatte 8-Serve;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/ehnqcqpmln;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Golden SuperLatte;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/golden-superlatte-bundle;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Honey Lavender MatchaSuperLatte;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/honey-lavender-matcha-superlatte;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Honey Lavender MatchaSuperLatte;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/miricuiwei;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Honey Lavender MatchaSuperLatte;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/honey-lavender-matcha-superlatte-kit-3;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Honey Lavender Matcha Superlatte 2-Pack;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/honey-lavender-matcha-superlatte-2-pack;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Honey Lavender Matcha Superlatte 3-Pack;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/3-pack-sleeptime-superlatte-copy;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Honey Lavender MatchaSuperLatte;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/honey-lavender-matcha-superlatte-bundle;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Honey Pistachio MatchaSuperLatte;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/pistachio-matcha;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Honey Pistachio MatchaSuperLatte;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/honey-pistachio-matcha-superlatte-page;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Honey Pistachio MatchaSuperLatte;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/zaggpjy54m;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Honey Pistachio MatchaSuperLatte;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/honey-pistachio-matcha-superlatte-kit-3;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Honey Pistachio Matcha Superlatte 2-Pack;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/honey-pistachio-matcha-superlatte-2-pack;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Honey Pistachio Matcha Superlatte 3-Pack;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/pistachio-matcha-superlatte-3-pack-copy;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Honey Pistachio MatchaSuperLatte;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/honey-pistachio-matcha-superlatte-bundle;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Honey Vanilla MatchaSuperLatte;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/honey-vanilla-matcha-superlatte;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Iced Strawberry MatchaSuperLatte;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/iced-strawberry-matcha-superlatte;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Iced Strawberry MatchaSuperLatte;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/iced-strawberry-matcha-superlatte-bundle;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Iced Strawberry MatchaSuperLatte;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/n4t7x9q2;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Kinto x Clevr Shaker Bottle - Kit;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/nj5y8z4qle;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Kit Accessories;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/the-starter-kit-accessories;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Kit Accessories Super Latte;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/kit-accessories-super-latte;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Latte Connoisseur Kit SuperLattes;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/latte-connoisseur-kit-superlattes;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Latte Dust;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/latte-dust;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Latte Frother;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/milk-frother-for-perfect-latte-prep;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Latte Lovers Kit;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/latte-lovers-kit;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Latte Starter Kit;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/the-starter-kit;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Build Your Latte Bundle;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/latte-starter-kit;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Latte Thermos;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/clevr-x-fellow-thermos-mug;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Limited EditionMatcha Set;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/limited-edition-matcha-set;21.05.2026;single;;clevr_blends.csv
Clevr Blends;London Fog SuperLatte;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/london-fog-superlatte;21.05.2026;single;;clevr_blends.csv
Clevr Blends;London Fog SuperLatte - Kit;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/6t4tfcko1k;21.05.2026;single;;clevr_blends.csv
Clevr Blends;London Fog Superlatte 2-Pack;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/london-fog-superlatte-2-pack;21.05.2026;single;;clevr_blends.csv
Clevr Blends;London Fog Superlatte 3-Pack;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/3-pack-london-fog-superlatte;21.05.2026;single;;clevr_blends.csv
Clevr Blends;London Fog SuperLatte 8-Serve;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/london-fog-superlatte-8-serve;21.05.2026;single;;clevr_blends.csv
Clevr Blends;London Fog SuperLatte;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/london-fog-superlatte-bundle;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Mango GreenSuperTea;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/mango-green-supertea;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Mango Green SuperTea - Kit;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/rmnbre3xqe;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Match Donation;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/match-donation;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Matcha Single Serve;packet;;;;99.0;0.0;;own_site;https://clevrblends.com/products/matchasuperlatte-single-serve;21.05.2026;single;;clevr_blends.csv
Clevr Blends;MatchaStarter Set;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/the-starter-kit-superlattes-hyuman;21.05.2026;single;;clevr_blends.csv
Clevr Blends;MatchaStarter Set;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/matcha-starter-set;21.05.2026;single;;clevr_blends.csv
Clevr Blends;MatchaSuperLatte;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/matcha-superlatte;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Honey Pistachio MatchaSuperLatte;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/honey-pistachio-matcha-superlatte;21.05.2026;single;;clevr_blends.csv
Clevr Blends;MatchaSuperLatte;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/matcha-superlatte-one-month-supply;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Matcha SuperLatte - Kit;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/aezaja5yjw;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Matcha SuperLatte - Starter Set;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/matcha-superlatte-kit-3;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Matcha Superlatte 2-Pack;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/matcha-superlatte-2-pack;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Matcha Superlatte 3-Pack;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/3-pack-matcha-superlatte;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Matcha Superlatte 30-Serving;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/matcha-superlatte-30-serving;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Matcha SuperLatte 8-Serve;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/matcha-superlatte-8-serve;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Matcha SuperLatte;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/matcha-superlatte-bundle;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Mocha SuperLatte;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/mocha-superlatte;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Mocha SuperLatte - Kit;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/99hqxtksu1;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Mocha Superlatte 2-Pack;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/mocha-superlatte-2-pack;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Mocha Superlatte 3-Pack;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/3-pack-mocha-superlatte;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Mocha SuperLatte 8-Serve;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/8iktdsyxa9;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Mocha SuperLatte;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/mocha-superlatte-bundle;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Perfect Latte Accessories Bundle;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/accessories-bundle;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Honey Pistachio MatchaSuperLatte;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/pistachio-matcha-starter-kit;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Pistachio Matcha Starter Kit;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/pistachio-matcha-starter-kit-sub;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Pistachio Matcha Starter Kit Accessories;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/starter-kit-pistachio-matcha-accessories;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Route Package Protection;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/routeins;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Shaker Bottle;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/shaker-bottle;21.05.2026;single;;clevr_blends.csv
Clevr Blends;SleeptimeSuperLatte;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/sleeptime-superlatte;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Sleeptime SuperLatte - Kit;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/prtda2lmdf;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Sleeptime Superlatte 2-Pack;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/sleeptime-superlatte-2-pack;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Sleeptime Superlatte 3-Pack;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/3-pack-chai-superlatte-copy;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Sleeptime Superlatte;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/sleeptime-superlatte-bundle;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Starter Kit test;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/starter-kit-test;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Strawberry Lemonade SuperTea;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/strawberry-lemonade-supertea;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Strawberry Lemonade SuperTea - Kit;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/xzcpsoylyk;21.05.2026;single;;clevr_blends.csv
Clevr Blends;SuperTea Hydration Bundle;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/supertea-hydration-bundle;21.05.2026;single;;clevr_blends.csv
Clevr Blends;SuperTea Hydration Bundle - Accessory;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/the-supertea-kit-accessories;21.05.2026;single;;clevr_blends.csv
Clevr Blends;SuperTea Hydration Bundle - SuperTeas;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/the-supertea-kit-superlattes;21.05.2026;single;;clevr_blends.csv
Clevr Blends;SuperTea Starter Kit;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/supertea-starter-kit-2;21.05.2026;single;;clevr_blends.csv
Clevr Blends;SuperTea Starter Kit LP;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/supertea-starter-kit-lp-1;21.05.2026;single;;clevr_blends.csv
Clevr Blends;The Clevr Collection;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/the-clevr-collection;21.05.2026;single;;clevr_blends.csv
Clevr Blends;The Gift Kit Accessories;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/the-super-set-accessories;21.05.2026;single;;clevr_blends.csv
Clevr Blends;The Gift Kit SuperLattes;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/the-super-set-superlattes;21.05.2026;single;;clevr_blends.csv
Clevr Blends;The London Fog Kit;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/the-london-fog-kit;21.05.2026;single;;clevr_blends.csv
Clevr Blends;The Sampler Kit Accessories;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/the-sampler-kit-accessories;21.05.2026;single;;clevr_blends.csv
Clevr Blends;The Sampler Kit SuperLattes;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/the-sampler-kit-superlattes;21.05.2026;single;;clevr_blends.csv
Clevr Blends;The Starter Kit (Subscription);other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/the-starter-kit-subscription;21.05.2026;single;;clevr_blends.csv
Clevr Blends;The Starter Kit Accessories;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/the-starter-kit-promo-accessories;21.05.2026;single;;clevr_blends.csv
Clevr Blends;The Starter Kit Accessories;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/the-starter-kit-accessories-1;21.05.2026;single;;clevr_blends.csv
Clevr Blends;The Starter Kit Accessories - RAF;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/the-starter-kit-accessories-raf;21.05.2026;single;;clevr_blends.csv
Clevr Blends;The Starter Kit SuperLattes;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/the-starter-kit-superlattes;21.05.2026;single;;clevr_blends.csv
Clevr Blends;The Starter Kit SuperLattes - RAF;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/the-starter-kit-superlattes-raf;21.05.2026;single;;clevr_blends.csv
Clevr Blends;The Starter Kit SuperLattes test;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/the-starter-kit-superlattes-test;21.05.2026;single;;clevr_blends.csv
Clevr Blends;The Starter Set Accessories;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/the-starter-kit-accessories-3;21.05.2026;single;;clevr_blends.csv
Clevr Blends;The Starter Set Kit Accessories;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/the-starter-set-kit-accessories;21.05.2026;single;;clevr_blends.csv
Clevr Blends;TheUltimateKit;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/the-ultimate-kit;21.05.2026;single;;clevr_blends.csv
Clevr Blends;The Ultimate Kit Accessories;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/the-latte-lovers-kit-accessories;21.05.2026;single;;clevr_blends.csv
Clevr Blends;The Ultimate Kit SuperLattes;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/the-latte-lovers-kit-superlattes;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Tote Bag;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/tote-bag;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Upgrade to Quarterly On Next Order;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/upgrade-to-quarterly-on-next-order;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Upgrade to Quarterly On Next Order;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/upgrade-to-quarterly-on-next-order-1;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Upgrade to Quarterly On Next Order;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/upgrade-to-quarterly-on-next-order-2;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Upgrade to Quarterly On Next Order;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/upgrade-to-quarterly-on-next-order-3;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Upgrade to Quarterly On Next Order;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/upgrade-to-quarterly-on-next-order-4;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Yuzu LemonadeSuperTea;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/yuzu-lemon-supertea-1;21.05.2026;single;;clevr_blends.csv
Clevr Blends;Yuzu Lemonade SuperTea - Kit;other;;;;99.0;0.0;;own_site;https://clevrblends.com/products/ojpexwvnfh;21.05.2026;single;;clevr_blends.csv
Everyday Dose;10-Pack;other;;;;15.0;0.0;;own_site;https://everydaydose.com/products/10-pack;21.05.2026;single;;everyday_dose.csv
Everyday Dose;10-Pack Medium;other;;;;20.0;0.0;;own_site;https://everydaydose.com/products/bold-coffee-sachet-10-pack;21.05.2026;single;;everyday_dose.csv
Everyday Dose;10-Pack of Mushroom Coffee + 2-Pack of Mushroom Matcha;other;;;;15.0;77.9;;own_site;https://everydaydose.com/products/sample-pack-of-mushroom-coffee-mushroom-matcha-sample;21.05.2026;single;;everyday_dose.csv
Everyday Dose;10-Pack of Mushroom Coffee+;other;;;;18.0;10.0;collagen;own_site;https://everydaydose.com/products/10-pack-v2;21.05.2026;single;;everyday_dose.csv
Everyday Dose;10-Pack of Mushroom Matcha+;other;;;;19.0;5.0;collagen;own_site;https://everydaydose.com/products/10-pack-of-mushroom-matcha;21.05.2026;single;;everyday_dose.csv
Everyday Dose;180-Servings Mushroom Coffee +;other;;180.0;;215.0;0.0;;own_site;https://everydaydose.com/products/6-pack;21.05.2026;single;;everyday_dose.csv
Everyday Dose;30 Serving of Mushroom Coffee + FREE Starter Kit (Affiliate);other;;30.0;;60.0;0.0;collagen;own_site;https://everydaydose.com/products/30-servings-of-mushroom-coffee-free-starter-kit-krik-affiliate;21.05.2026;single;;everyday_dose.csv
Everyday Dose;30 Serving of Mushroom Coffee + FREE Starter Kit (Gift Special);other;;30.0;;45.0;25.0;collagen;own_site;https://everydaydose.com/products/30-serving-of-mushroom-coffee-free-starter-kit-gift-special;21.05.2026;single;;everyday_dose.csv
Everyday Dose;30 Serving of Mushroom Coffee + FREE Starter Kit (Prepaid);other;;30.0;;60.0;0.0;collagen;own_site;https://everydaydose.com/products/30-serving-of-mushroom-coffee-free-starter-kit;21.05.2026;single;;everyday_dose.csv
Everyday Dose;30 Serving of Mushroom Coffee + FREE Starter Kit + 1 FREE Mushroom Glass;other;;30.0;;27.0;55.0;;own_site;https://everydaydose.com/products/30-serving-of-mushroom-coffee-free-starter-kit-1-week-of-free-mushroom-coffee-1-free-mushroom-glass;21.05.2026;single;;everyday_dose.csv
Everyday Dose;30 Serving of Mushroom Coffee + FREE Starter Kit + 1 Week of FREE Mushroom Coffee;other;;30.0;;27.0;55.0;;own_site;https://everydaydose.com/products/30-serving-of-mushroom-coffee-free-starter-kit-1-week-of-free-mushroom-coffee;21.05.2026;single;;everyday_dose.csv
Everyday Dose;30 Servings + Free Starter Kit + 5 Free To-Go Packets;packet;;30.0;;55.0;0.0;;own_site;https://everydaydose.com/products/happy-birthday;21.05.2026;single;;everyday_dose.csv
Everyday Dose;30 Servings + Free Starter Kit + 5 Free To-Go Packets (Memorial Day);packet;;30.0;;55.0;0.0;;own_site;https://everydaydose.com/products/memorial-day;21.05.2026;single;;everyday_dose.csv
Everyday Dose;30 Servings Coffee+;other;;30.0;;45.0;0.0;chaga;own_site;https://everydaydose.com/products/30-serving-mushroom-coffee-1;21.05.2026;single;;everyday_dose.csv
Everyday Dose;30 Servings Coffee+ Medium Roast;other;;30.0;;39.99;11.1;;own_site;https://everydaydose.com/products/30-servings-bold-coffee-1;21.05.2026;single;;everyday_dose.csv
Everyday Dose;30 Servings Coffee+ Medium Roast;other;;30.0;;45.0;0.0;;own_site;https://everydaydose.com/products/30-servings-bold-coffee-2;21.05.2026;single;;everyday_dose.csv
